transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id
TXN0091988,2024-11-04 11:31:04,2797.25,Success,Retail,Mobile,Central,Debit Card,USR02425
TXN0091989,2024-11-04 11:35:15,2035.23,Success,Healthcare,Desktop,South,Wallet,USR00129
TXN0091990,2024-11-04 11:39:07,7856.75,Success,Food & Dining,Mobile,West,Debit Card,USR00090
TXN0091991,2024-11-04 11:55:48,14254.32,Success,Travel,Desktop,South,Credit Card,USR08326
TXN0091992,2024-11-04 11:55:59,663.81,Failed,Travel,Mobile,North,UPI,USR05414
TXN0091993,2024-11-04 12:25:50,888.75,Success,Electronics,Mobile,West,UPI,USR06459
TXN0091994,2024-11-04 12:28:09,611.71,Success,Retail,Mobile,North,UPI,USR03316
TXN0091995,2024-11-04 12:29:45,2312.61,Success,Retail,Mobile,South,UPI,USR07913
TXN0091996,2024-11-04 12:34:08,1108.94,Success,Entertainment,Mobile,East,Credit Card,USR05753
TXN0091997,2024-11-04 12:36:09,3050.42,Success,Utilities,Mobile,West,UPI,USR06996
TXN0091998,2024-11-04 12:37:21,1792.01,Success,Travel,Desktop,North,UPI,USR08779
TXN0091999,2024-11-04 12:40:51,1340.03,Success,Food & Dining,Mobile,South,Credit Card,USR00370
TXN0092000,2024-11-04 12:43:38,702.54,Success,Retail,Mobile,North,UPI,USR08238
TXN0092001,2024-11-04 12:45:11,1656.37,Success,Food & Dining,Desktop,Central,Debit Card,USR09959
TXN0092002,2024-11-04 12:58:54,227.2,Success,Entertainment,Mobile,South,UPI,USR09189
TXN0092003,2024-11-04 13:01:14,66.16,Success,Electronics,Mobile,South,Credit Card,USR02879
TXN0092004,2024-11-04 13:07:42,9252.5,Success,Travel,Desktop,West,UPI,USR06683
TXN0092005,2024-11-04 13:09:18,1028.43,Success,Food & Dining,Desktop,West,Credit Card,USR01190
TXN0092006,2024-11-04 13:16:43,5616.75,Success,Travel,Desktop,West,UPI,USR05731
TXN0092007,2024-11-04 13:29:34,10292.19,Success,Electronics,Mobile,Central,UPI,USR09247
TXN0092008,2024-11-04 13:34:25,2047.79,Failed,Healthcare,Mobile,Central,UPI,USR06247
TXN0092009,2024-11-04 13:42:30,5749.77,Success,Entertainment,Mobile,Central,Wallet,USR01609
TXN0092010,2024-11-04 13:46:39,9414.84,Success,Food & Dining,Desktop,South,Debit Card,USR05445
TXN0092011,2024-11-04 13:58:22,167.61,Success,Food & Dining,Desktop,Central,Debit Card,USR02941
TXN0092012,2024-11-04 13:59:36,7232.8,Success,Retail,Desktop,Central,Credit Card,USR03897
TXN0092013,2024-11-04 14:13:55,9843.16,Success,Food & Dining,Desktop,North,Net Banking,USR08894
TXN0092014,2024-11-04 14:25:08,8288.12,Success,Travel,Mobile,East,Debit Card,USR06353
TXN0092015,2024-11-04 14:46:38,15817.82,Success,Food & Dining,Desktop,South,Net Banking,USR05481
TXN0092016,2024-11-04 14:51:53,1998.69,Failed,Retail,Mobile,West,Credit Card,USR04050
TXN0092017,2024-11-04 14:59:13,1188.95,Success,Retail,Mobile,West,Credit Card,USR07254
TXN0092018,2024-11-04 14:59:28,2490.85,Success,Utilities,Mobile,West,UPI,USR07669
TXN0092019,2024-11-04 15:01:51,534.52,Success,Utilities,Desktop,South,Debit Card,USR05743
TXN0092020,2024-11-04 15:03:13,1183.15,Success,Retail,Mobile,North,Net Banking,USR09235
TXN0092021,2024-11-04 15:17:28,3487.72,Success,Utilities,Mobile,East,UPI,USR08846
TXN0092022,2024-11-04 15:22:40,1099.07,Failed,Utilities,Desktop,South,UPI,USR01496
TXN0092023,2024-11-04 16:00:21,2075.83,Success,Retail,Mobile,South,Credit Card,USR03950
TXN0092024,2024-11-04 16:00:23,761.12,Success,Healthcare,Mobile,West,Debit Card,USR03767
TXN0092025,2024-11-04 16:09:19,2420.45,Success,Utilities,Mobile,Central,Net Banking,USR02862
TXN0092026,2024-11-04 16:15:52,3460.07,Success,Entertainment,Mobile,West,Debit Card,USR07928
TXN0092027,2024-11-04 16:19:04,1925.75,Success,Electronics,Mobile,East,UPI,USR09235
TXN0092028,2024-11-04 16:19:20,2193.64,Success,Food & Dining,Mobile,West,Debit Card,USR04123
TXN0092029,2024-11-04 16:24:46,406.63,Success,Entertainment,Mobile,West,Net Banking,USR03188
TXN0092030,2024-11-04 16:31:06,826.58,Success,Electronics,Mobile,Central,Credit Card,USR07153
TXN0092031,2024-11-04 16:54:37,12339.1,Success,Healthcare,Mobile,East,UPI,USR04284
TXN0092032,2024-11-04 17:09:57,3787.13,Success,Utilities,Tablet,North,Debit Card,USR03336
TXN0092033,2024-11-04 17:20:32,2107.87,Failed,Electronics,Tablet,South,UPI,USR06421
TXN0092034,2024-11-04 17:29:57,8927.27,Success,Healthcare,Desktop,North,Credit Card,USR01779
TXN0092035,2024-11-04 17:32:58,1767.24,Success,Retail,Desktop,North,Net Banking,USR00945
TXN0092036,2024-11-04 17:49:59,496.92,Success,Utilities,Mobile,North,Debit Card,USR00599
TXN0092037,2024-11-04 17:52:29,1415.36,Failed,Retail,Desktop,Central,Wallet,USR01396
TXN0092038,2024-11-04 18:10:44,3571.62,Success,Utilities,Tablet,North,UPI,USR01927
TXN0092039,2024-11-04 18:17:47,477.24,Success,Retail,Mobile,North,UPI,USR02272
TXN0092040,2024-11-04 18:18:03,4496.74,Success,Food & Dining,Mobile,West,UPI,USR09804
TXN0092041,2024-11-04 18:30:44,356.56,Success,Food & Dining,Mobile,North,Credit Card,USR00086
TXN0092042,2024-11-04 18:57:25,8514.56,Success,Retail,Tablet,West,UPI,USR02904
TXN0092043,2024-11-04 19:05:45,1455.34,Failed,Electronics,Desktop,North,UPI,USR06588
TXN0092044,2024-11-04 19:10:37,571.59,Success,Food & Dining,Mobile,South,Net Banking,USR05994
TXN0092045,2024-11-04 19:15:10,1555.81,Failed,Food & Dining,Mobile,West,UPI,USR05709
TXN0092046,2024-11-04 19:17:18,588.98,Success,Food & Dining,Desktop,East,UPI,USR08672
TXN0092047,2024-11-04 19:19:47,1651.82,Failed,Electronics,Mobile,West,Credit Card,USR07826
TXN0092048,2024-11-04 19:25:14,869.86,Success,Food & Dining,Desktop,Central,Credit Card,USR03341
TXN0092049,2024-11-04 19:28:21,1324.71,Success,Retail,Desktop,West,Debit Card,USR00603
TXN0092050,2024-11-04 19:41:27,107.37,Success,Electronics,Desktop,Central,Net Banking,USR02555
TXN0092051,2024-11-04 19:56:45,1374.81,Success,Entertainment,Mobile,North,Debit Card,USR02023
TXN0092052,2024-11-04 19:58:19,3027.07,Success,Food & Dining,Mobile,South,Credit Card,USR01005
TXN0092053,2024-11-04 20:00:15,2147.66,Success,Retail,Mobile,North,Credit Card,USR05592
TXN0092054,2024-11-04 20:07:07,2080.47,Success,Retail,Mobile,North,Wallet,USR09741
TXN0092055,2024-11-04 20:30:13,194.0,Success,Healthcare,Desktop,East,Credit Card,USR07435
TXN0092056,2024-11-04 20:31:42,1665.27,Success,Retail,Tablet,South,Credit Card,USR08140
TXN0092057,2024-11-04 20:35:05,21644.52,Success,Electronics,Mobile,Central,Wallet,USR07989
TXN0092058,2024-11-04 20:50:54,2894.31,Success,Food & Dining,Desktop,North,Credit Card,USR00707
TXN0092059,2024-11-04 20:54:33,7319.78,Success,Retail,Mobile,Central,Credit Card,USR03734
TXN0092060,2024-11-04 20:59:51,4698.65,Success,Food & Dining,Desktop,Central,UPI,USR03223
TXN0092061,2024-11-04 21:03:21,1301.85,Failed,Food & Dining,Mobile,South,Credit Card,USR07544
TXN0092062,2024-11-04 21:29:57,3371.78,Success,Electronics,Mobile,West,UPI,USR06460
TXN0092063,2024-11-04 21:38:38,180.33,Success,Healthcare,Desktop,North,Credit Card,USR04456
TXN0092064,2024-11-04 21:56:35,1795.04,Success,Retail,Mobile,North,Debit Card,USR09478
TXN0092065,2024-11-04 22:01:54,378.9,Success,Entertainment,Mobile,North,UPI,USR04719
TXN0092066,2024-11-04 22:04:25,2126.84,Success,Healthcare,Desktop,South,Credit Card,USR06567
TXN0092067,2024-11-04 22:10:39,613.61,Failed,Electronics,Mobile,East,Wallet,USR06434
TXN0092068,2024-11-04 22:14:08,2927.43,Success,Entertainment,Mobile,South,Credit Card,USR02757
TXN0092069,2024-11-04 22:25:54,1555.52,Success,Food & Dining,Mobile,South,Credit Card,USR05612
TXN0092070,2024-11-04 22:29:18,45568.69,Success,Utilities,Mobile,North,Net Banking,USR08385
TXN0092071,2024-11-04 22:39:11,6459.74,Success,Electronics,Mobile,Central,UPI,USR00869
TXN0092072,2024-11-04 22:51:09,11407.96,Success,Retail,Desktop,West,UPI,USR09359
TXN0092073,2024-11-04 22:58:19,224.89,Success,Electronics,Mobile,North,Credit Card,USR07445
TXN0092074,2024-11-04 22:58:39,2695.46,Success,Electronics,Mobile,West,Net Banking,USR06140
TXN0092075,2024-11-04 23:03:54,1615.26,Success,Utilities,Mobile,North,Net Banking,USR08187
TXN0092076,2024-11-04 23:17:40,8548.23,Success,Utilities,Desktop,East,Debit Card,USR01196
TXN0092077,2024-11-04 23:29:08,832.47,Success,Healthcare,Mobile,Central,Wallet,USR05309
TXN0092078,2024-11-05 00:11:07,393.13,Failed,Utilities,Mobile,South,Net Banking,USR07358
TXN0092079,2024-11-05 00:15:28,101.99,Success,Food & Dining,Tablet,West,Net Banking,USR08465
TXN0092080,2024-11-05 00:33:07,3811.36,Failed,Retail,Mobile,Central,Debit Card,USR07805
TXN0092081,2024-11-05 00:36:33,298.1,Failed,Travel,Mobile,East,UPI,USR02575
TXN0092082,2024-11-05 01:00:16,4057.87,Success,Food & Dining,Mobile,North,Net Banking,USR03462
TXN0092083,2024-11-05 01:06:03,962.35,Success,Food & Dining,Mobile,Central,Credit Card,USR08348
TXN0092084,2024-11-05 02:19:59,2086.02,Success,Food & Dining,Mobile,West,Wallet,USR09423
TXN0092085,2024-11-05 02:36:57,193.03,Success,Entertainment,Mobile,West,Credit Card,USR06382
TXN0092086,2024-11-05 02:43:41,2198.37,Failed,Travel,Mobile,North,Credit Card,USR01994
TXN0092087,2024-11-05 03:18:24,2429.12,Failed,Travel,Mobile,North,Debit Card,USR07193
TXN0092088,2024-11-05 03:28:23,308.93,Success,Travel,Mobile,West,Credit Card,USR09341
TXN0092089,2024-11-05 04:06:44,5972.64,Success,Electronics,Mobile,South,UPI,USR07800
TXN0092090,2024-11-05 04:14:06,654.75,Success,Travel,Desktop,East,Credit Card,USR09267
TXN0092091,2024-11-05 04:27:39,1755.7,Success,Food & Dining,Mobile,North,Debit Card,USR05754
TXN0092092,2024-11-05 04:41:59,1580.37,Success,Food & Dining,Desktop,North,UPI,USR05878
TXN0092093,2024-11-05 05:48:54,758.86,Success,Food & Dining,Mobile,South,Wallet,USR05957
TXN0092094,2024-11-05 05:59:22,1788.83,Success,Travel,Mobile,East,UPI,USR05928
TXN0092095,2024-11-05 06:24:38,1825.88,Failed,Healthcare,Mobile,East,Wallet,USR08556
TXN0092096,2024-11-05 06:30:14,1453.36,Success,Food & Dining,Mobile,Central,Credit Card,USR09287
TXN0092097,2024-11-05 06:33:15,374.32,Failed,Retail,Mobile,West,UPI,USR01347
TXN0092098,2024-11-05 06:54:47,944.0,Success,Retail,Desktop,South,UPI,USR04443
TXN0092099,2024-11-05 06:57:23,684.38,Success,Travel,Mobile,West,Credit Card,USR04358
TXN0092100,2024-11-05 07:05:27,999.83,Success,Food & Dining,Mobile,West,Credit Card,USR04153
TXN0092101,2024-11-05 07:07:57,2267.98,Failed,Electronics,Tablet,South,Wallet,USR03562
TXN0092102,2024-11-05 07:09:31,655.32,Success,Utilities,Desktop,East,Credit Card,USR03349
TXN0092103,2024-11-05 07:25:51,1567.41,Failed,Food & Dining,Mobile,East,Credit Card,USR07090
TXN0092104,2024-11-05 07:29:49,1761.05,Success,Food & Dining,Tablet,Central,Debit Card,USR08280
TXN0092105,2024-11-05 07:38:59,434.96,Success,Electronics,Desktop,East,UPI,USR02229
TXN0092106,2024-11-05 07:39:25,1247.57,Failed,Electronics,Tablet,West,UPI,USR09336
TXN0092107,2024-11-05 07:47:40,517.67,Success,Food & Dining,Mobile,South,Wallet,USR00463
TXN0092108,2024-11-05 07:56:28,5099.37,Failed,Electronics,Desktop,West,Wallet,USR00493
TXN0092109,2024-11-05 08:21:49,2958.56,Success,Utilities,Mobile,South,Credit Card,USR01149
TXN0092110,2024-11-05 08:26:12,397.73,Failed,Food & Dining,Mobile,West,UPI,USR05553
TXN0092111,2024-11-05 08:33:19,535.55,Success,Healthcare,Mobile,West,UPI,USR09987
TXN0092112,2024-11-05 08:36:39,2354.05,Success,Electronics,Desktop,West,Wallet,USR00658
TXN0092113,2024-11-05 08:45:42,3666.31,Success,Utilities,Mobile,North,Credit Card,USR06775
TXN0092114,2024-11-05 08:46:04,742.79,Success,Healthcare,Mobile,East,Credit Card,USR02495
TXN0092115,2024-11-05 08:51:03,2174.91,Success,Utilities,Mobile,South,Net Banking,USR09029
TXN0092116,2024-11-05 08:52:01,323.85,Success,Electronics,Mobile,South,UPI,USR07879
TXN0092117,2024-11-05 08:53:11,2318.88,Success,Electronics,Desktop,South,Credit Card,USR01979
TXN0092118,2024-11-05 08:55:01,1314.33,Success,Retail,Desktop,North,Net Banking,USR02650
TXN0092119,2024-11-05 09:13:46,125.88,Success,Retail,Mobile,South,Net Banking,USR06914
TXN0092120,2024-11-05 09:13:52,3327.22,Success,Entertainment,Mobile,South,Credit Card,USR02581
TXN0092121,2024-11-05 09:17:31,366.86,Success,Utilities,Tablet,Central,UPI,USR04374
TXN0092122,2024-11-05 09:24:01,7775.16,Success,Electronics,Mobile,Central,Net Banking,USR00618
TXN0092123,2024-11-05 09:24:34,1255.88,Success,Utilities,Tablet,South,Credit Card,USR07035
TXN0092124,2024-11-05 09:27:37,9686.46,Success,Utilities,Mobile,North,UPI,USR00806
TXN0092125,2024-11-05 09:37:36,2539.9,Success,Travel,Tablet,North,UPI,USR04733
TXN0092126,2024-11-05 09:43:05,1708.78,Success,Travel,Mobile,West,UPI,USR06631
TXN0092127,2024-11-05 09:44:13,582.26,Success,Retail,Mobile,South,Credit Card,USR00330
TXN0092128,2024-11-05 09:51:14,1122.72,Success,Utilities,Desktop,East,Net Banking,USR09059
TXN0092129,2024-11-05 09:52:39,3617.61,Failed,Retail,Mobile,South,UPI,USR03190
TXN0092130,2024-11-05 10:06:09,10669.86,Success,Healthcare,Desktop,East,Credit Card,USR01928
TXN0092131,2024-11-05 10:06:59,4004.73,Failed,Utilities,Mobile,East,UPI,USR09123
TXN0092132,2024-11-05 10:08:51,12039.91,Success,Retail,Desktop,South,Net Banking,USR04977
TXN0092133,2024-11-05 10:11:30,141.52,Success,Food & Dining,Mobile,East,Net Banking,USR09907
TXN0092134,2024-11-05 10:19:34,10088.91,Success,Electronics,Tablet,South,Credit Card,USR06313
TXN0092135,2024-11-05 10:42:36,90.52,Success,Retail,Mobile,East,Credit Card,USR07750
TXN0092136,2024-11-05 10:43:53,167.16,Success,Electronics,Mobile,South,UPI,USR08334
TXN0092137,2024-11-05 10:44:31,1724.68,Success,Entertainment,Mobile,South,Credit Card,USR08975
TXN0092138,2024-11-05 10:49:26,913.95,Success,Healthcare,Mobile,South,Debit Card,USR08906
TXN0092139,2024-11-05 10:54:12,410.74,Failed,Food & Dining,Mobile,West,Debit Card,USR04492
TXN0092140,2024-11-05 10:55:04,9470.5,Success,Healthcare,Desktop,West,UPI,USR08432
TXN0092141,2024-11-05 10:56:19,1539.4,Success,Electronics,Mobile,West,Net Banking,USR08472
TXN0092142,2024-11-05 11:00:29,6538.98,Success,Healthcare,Mobile,West,UPI,USR03909
TXN0092143,2024-11-05 11:12:49,17441.07,Success,Utilities,Mobile,Central,Wallet,USR08394
TXN0092144,2024-11-05 11:13:07,1519.25,Success,Electronics,Mobile,North,Debit Card,USR08967
TXN0092145,2024-11-05 11:16:23,1364.05,Success,Travel,Tablet,South,Debit Card,USR00234
TXN0092146,2024-11-05 11:33:51,7103.2,Success,Utilities,Desktop,South,Net Banking,USR02712
TXN0092147,2024-11-05 11:39:02,9368.55,Success,Travel,Mobile,Central,UPI,USR01633
TXN0092148,2024-11-05 11:44:07,4238.8,Success,Utilities,Desktop,West,Debit Card,USR05009
TXN0092149,2024-11-05 11:49:10,1134.57,Success,Electronics,Mobile,West,Credit Card,USR08908
TXN0092150,2024-11-05 11:50:48,3646.07,Success,Food & Dining,Desktop,South,Credit Card,USR04866
TXN0092151,2024-11-05 12:07:54,1552.46,Success,Retail,Mobile,South,UPI,USR00431
TXN0092152,2024-11-05 12:08:34,1289.41,Success,Healthcare,Desktop,East,Debit Card,USR04002
TXN0092153,2024-11-05 12:21:58,745.39,Success,Utilities,Mobile,North,UPI,USR02002
TXN0092154,2024-11-05 12:46:57,5357.64,Success,Food & Dining,Mobile,East,Credit Card,USR00367
TXN0092155,2024-11-05 13:00:13,745.41,Success,Utilities,Mobile,South,Credit Card,USR03688
TXN0092156,2024-11-05 13:05:20,8113.22,Success,Travel,Mobile,South,Wallet,USR09536
TXN0092157,2024-11-05 13:16:34,472.34,Success,Retail,Mobile,West,Credit Card,USR03392
TXN0092158,2024-11-05 13:23:05,5189.85,Success,Retail,Mobile,East,Net Banking,USR05938
TXN0092159,2024-11-05 13:25:27,2214.53,Success,Retail,Desktop,West,Wallet,USR08827
TXN0092160,2024-11-05 13:42:41,1294.89,Success,Retail,Mobile,North,UPI,USR03997
TXN0092161,2024-11-05 13:50:17,5492.86,Success,Retail,Mobile,South,Net Banking,USR01876
TXN0092162,2024-11-05 13:52:52,4628.9,Success,Electronics,Desktop,East,UPI,USR09620
TXN0092163,2024-11-05 14:03:21,2272.69,Failed,Electronics,Desktop,West,Credit Card,USR02284
TXN0092164,2024-11-05 14:08:03,1597.53,Failed,Retail,Mobile,North,Debit Card,USR05018
TXN0092165,2024-11-05 14:11:44,3221.26,Success,Utilities,Mobile,East,UPI,USR02860
TXN0092166,2024-11-05 14:15:31,12511.59,Success,Food & Dining,Tablet,East,Net Banking,USR07302
TXN0092167,2024-11-05 14:29:46,15000.25,Success,Retail,Mobile,North,UPI,USR07978
TXN0092168,2024-11-05 14:38:36,1775.64,Failed,Healthcare,Mobile,West,Debit Card,USR08598
TXN0092169,2024-11-05 14:47:19,742.02,Success,Electronics,Tablet,North,Net Banking,USR08960
TXN0092170,2024-11-05 14:51:09,2913.8,Failed,Retail,Desktop,East,Credit Card,USR06205
TXN0092171,2024-11-05 14:54:20,4448.33,Success,Healthcare,Desktop,Central,Debit Card,USR04079
TXN0092172,2024-11-05 14:56:24,3907.69,Success,Retail,Desktop,North,Debit Card,USR04062
TXN0092173,2024-11-05 15:01:11,18596.71,Success,Utilities,Mobile,South,UPI,USR05522
TXN0092174,2024-11-05 15:06:33,5854.58,Success,Retail,Desktop,South,Debit Card,USR08855
TXN0092175,2024-11-05 15:25:17,4053.33,Success,Food & Dining,Mobile,Central,UPI,USR07479
TXN0092176,2024-11-05 15:34:17,3127.89,Success,Utilities,Desktop,East,UPI,USR04344
TXN0092177,2024-11-05 15:35:53,420.78,Success,Food & Dining,Tablet,West,UPI,USR05385
TXN0092178,2024-11-05 15:42:39,1225.24,Failed,Utilities,Tablet,East,UPI,USR02035
TXN0092179,2024-11-05 15:43:23,881.69,Failed,Travel,Tablet,West,Credit Card,USR09124
TXN0092180,2024-11-05 15:47:01,1008.71,Success,Food & Dining,Mobile,North,UPI,USR02292
TXN0092181,2024-11-05 15:57:43,12228.07,Success,Utilities,Mobile,North,Debit Card,USR08077
TXN0092182,2024-11-05 16:10:30,720.75,Success,Electronics,Mobile,North,UPI,USR08164
TXN0092183,2024-11-05 16:12:02,10781.31,Success,Food & Dining,Mobile,West,Net Banking,USR02726
TXN0092184,2024-11-05 16:19:57,3366.0,Success,Food & Dining,Tablet,South,Credit Card,USR09501
TXN0092185,2024-11-05 16:31:03,123.61,Success,Travel,Mobile,East,Debit Card,USR06003
TXN0092186,2024-11-05 16:31:48,805.2,Success,Utilities,Mobile,North,Credit Card,USR07318
TXN0092187,2024-11-05 16:38:16,2490.74,Success,Electronics,Mobile,West,UPI,USR06645
TXN0092188,2024-11-05 16:38:22,1022.16,Success,Utilities,Mobile,West,Debit Card,USR02419
TXN0092189,2024-11-05 16:40:23,666.96,Failed,Entertainment,Mobile,North,Credit Card,USR07438
TXN0092190,2024-11-05 16:45:20,1481.4,Success,Electronics,Mobile,South,UPI,USR03558
TXN0092191,2024-11-05 17:10:09,1619.17,Success,Healthcare,Desktop,North,Net Banking,USR00234
TXN0092192,2024-11-05 17:13:53,1175.0,Success,Utilities,Desktop,Central,Net Banking,USR08581
TXN0092193,2024-11-05 17:14:00,199.14,Success,Electronics,Desktop,Central,Net Banking,USR06265
TXN0092194,2024-11-05 17:25:11,272.47,Success,Entertainment,Mobile,North,Debit Card,USR07017
TXN0092195,2024-11-05 17:47:41,786.33,Success,Utilities,Desktop,West,Debit Card,USR03268
TXN0092196,2024-11-05 18:08:22,3535.91,Success,Healthcare,Tablet,North,Credit Card,USR07202
TXN0092197,2024-11-05 18:15:52,4892.11,Failed,Retail,Mobile,North,Credit Card,USR08224
TXN0092198,2024-11-05 18:27:06,7634.31,Success,Utilities,Desktop,North,Credit Card,USR01540
TXN0092199,2024-11-05 18:30:46,6774.76,Success,Retail,Mobile,South,UPI,USR09791
TXN0092200,2024-11-05 18:31:24,5612.81,Success,Electronics,Mobile,West,Net Banking,USR00779
TXN0092201,2024-11-05 18:41:55,8047.43,Success,Entertainment,Tablet,East,Net Banking,USR03868
TXN0092202,2024-11-05 18:48:33,1032.91,Success,Food & Dining,Mobile,South,UPI,USR09362
TXN0092203,2024-11-05 18:53:27,2259.96,Success,Healthcare,Desktop,Central,Credit Card,USR07977
TXN0092204,2024-11-05 18:55:44,1039.45,Failed,Electronics,Mobile,North,Credit Card,USR00636
TXN0092205,2024-11-05 19:03:26,4131.11,Success,Entertainment,Mobile,West,Wallet,USR07468
TXN0092206,2024-11-05 19:11:05,5850.18,Success,Travel,Mobile,East,Credit Card,USR03983
TXN0092207,2024-11-05 19:11:30,842.85,Failed,Food & Dining,Mobile,East,Credit Card,USR07854
TXN0092208,2024-11-05 19:30:54,2979.72,Success,Food & Dining,Desktop,East,UPI,USR09224
TXN0092209,2024-11-05 19:43:05,3661.59,Failed,Electronics,Mobile,East,Net Banking,USR09424
TXN0092210,2024-11-05 20:23:29,2691.99,Success,Travel,Mobile,South,Net Banking,USR02992
TXN0092211,2024-11-05 20:25:49,3437.48,Success,Utilities,Tablet,East,Credit Card,USR00514
TXN0092212,2024-11-05 20:36:51,10868.53,Success,Retail,Mobile,North,Credit Card,USR08796
TXN0092213,2024-11-05 20:56:52,515.67,Success,Food & Dining,Desktop,West,UPI,USR00985
TXN0092214,2024-11-05 20:56:55,606.43,Success,Food & Dining,Tablet,North,Debit Card,USR08364
TXN0092215,2024-11-05 21:02:05,499.12,Success,Healthcare,Mobile,South,Credit Card,USR08517
TXN0092216,2024-11-05 21:25:13,1181.8,Success,Food & Dining,Mobile,East,Credit Card,USR00949
TXN0092217,2024-11-05 21:32:08,2130.25,Success,Healthcare,Mobile,North,UPI,USR04602
TXN0092218,2024-11-05 21:34:03,880.15,Success,Retail,Mobile,Central,Credit Card,USR02722
TXN0092219,2024-11-05 21:53:22,4912.99,Success,Utilities,Mobile,Central,Debit Card,USR02541
TXN0092220,2024-11-05 22:16:15,717.39,Success,Utilities,Tablet,Central,Debit Card,USR00275
TXN0092221,2024-11-05 22:17:14,1515.21,Success,Food & Dining,Desktop,East,UPI,USR09277
TXN0092222,2024-11-05 22:28:21,4003.84,Success,Retail,Mobile,East,Net Banking,USR08421
